NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
TRINDADE DO SUL,21,SOFIA PADUA MANZANO,1
CUNHA,21,SOFIA PADUA MANZANO,4
ITOBI,21,SOFIA PADUA MANZANO,2
FLORESTA,21,SOFIA PADUA MANZANO,14
PIRANHAS,21,SOFIA PADUA MANZANO,4
TRIUNFO,21,SOFIA PADUA MANZANO,18
DOUTOR ULYSSES,21,SOFIA PADUA MANZANO,2
ARUJÁ,21,SOFIA PADUA MANZANO,36
CORONEL FABRICIANO,21,SOFIA PADUA MANZANO,23
CAMPO MAGRO,21,SOFIA PADUA MANZANO,9
ITIÚBA,21,SOFIA PADUA MANZANO,6
JAPERI,21,SOFIA PADUA MANZANO,27
BARÃO DO TRIUNFO,21,SOFIA PADUA MANZANO,1
COREAÚ,21,SOFIA PADUA MANZANO,6
VIGIA,21,SOFIA PADUA MANZANO,4
CAJAMAR,21,SOFIA PADUA MANZANO,42
MACAÚBAS,21,SOFIA PADUA MANZANO,5
DORES DO INDAIÁ,21,SOFIA PADUA MANZANO,8
SANTO ANTÔNIO DA PLATINA,21,SOFIA PADUA MANZANO,7
CONCEIÇÃO DO COITÉ,21,SOFIA PADUA MANZANO,7
CHAPADINHA,21,SOFIA PADUA MANZANO,13
PRESIDENTE PRUDENTE,21,SOFIA PADUA MANZANO,39
ESTRELA,21,SOFIA PADUA MANZANO,11
ABREU E LIMA,21,SOFIA PADUA MANZANO,11
MESQUITA,21,SOFIA PADUA MANZANO,38
PRESIDENTE DUTRA,21,SOFIA PADUA MANZANO,4
SANTO ANTÔNIO DAS MISSÕES,21,SOFIA PADUA MANZANO,2
SANTA VITÓRIA DO PALMAR,21,SOFIA PADUA MANZANO,4
MOGI MIRIM,21,SOFIA PADUA MANZANO,22
CAÇAPAVA,21,SOFIA PADUA MANZANO,15
BATATAIS,21,SOFIA PADUA MANZANO,12
JARINU,21,SOFIA PADUA MANZANO,8
SEVERÍNIA,21,SOFIA PADUA MANZANO,2
CASIMIRO DE ABREU,21,SOFIA PADUA MANZANO,8
BOM PRINCÍPIO,21,SOFIA PADUA MANZANO,5
DIVINÓPOLIS,21,SOFIA PADUA MANZANO,45
CONGONHAL,21,SOFIA PADUA MANZANO,2
LAFAIETE COUTINHO,21,SOFIA PADUA MANZANO,3
PAULO LOPES,21,SOFIA PADUA MANZANO,6
RIO DAS OSTRAS,21,SOFIA PADUA MANZANO,31
SUMIDOURO,21,SOFIA PADUA MANZANO,3
RIO POMBA,21,SOFIA PADUA MANZANO,2
RIO GRANDE,21,SOFIA PADUA MANZANO,82
PALMEIRAS DE GOIÁS,21,SOFIA PADUA MANZANO,4
PAULÍNIA,21,SOFIA PADUA MANZANO,47
RINÓPOLIS,21,SOFIA PADUA MANZANO,2
PINDOBAÇU,21,SOFIA PADUA MANZANO,1
HORTOLÂNDIA,21,SOFIA PADUA MANZANO,65
VARGEM GRANDE PAULISTA,21,SOFIA PADUA MANZANO,20
ITAJUBÁ,21,SOFIA PADUA MANZANO,33
MARICÁ,21,SOFIA PADUA MANZANO,34
FREI LAGONEGRO,21,SOFIA PADUA MANZANO,1
SANTANA DE PARNAÍBA,21,SOFIA PADUA MANZANO,36
BARRA,21,SOFIA PADUA MANZANO,10
PARATY,21,SOFIA PADUA MANZANO,12
COSTA RICA,21,SOFIA PADUA MANZANO,4
TABOÃO DA SERRA,21,SOFIA PADUA MANZANO,95
SERRA NEGRA,21,SOFIA PADUA MANZANO,8
CAMPOS GERAIS,21,SOFIA PADUA MANZANO,6
AÇUCENA,21,SOFIA PADUA MANZANO,2
SÃO SEBASTIÃO,21,SOFIA PADUA MANZANO,22
ARAÇOIABA DA SERRA,21,SOFIA PADUA MANZANO,5
MIRADOURO,21,SOFIA PADUA MANZANO,3
SÃO CAETANO DO SUL,21,SOFIA PADUA MANZANO,97
IPAUSSU,21,SOFIA PADUA MANZANO,4
TRÊS CORAÇÕES,21,SOFIA PADUA MANZANO,22
JACUPIRANGA,21,SOFIA PADUA MANZANO,2
SALTO DE PIRAPORA,21,SOFIA PADUA MANZANO,16
ARTUR NOGUEIRA,21,SOFIA PADUA MANZANO,6
PEDREIRA,21,SOFIA PADUA MANZANO,4
LAGUNA,21,SOFIA PADUA MANZANO,12
SANTANA DE CATAGUASES,21,SOFIA PADUA MANZANO,3
GOUVEIA,21,SOFIA PADUA MANZANO,2
PANTANO GRANDE,21,SOFIA PADUA MANZANO,2
IMBAÚ,21,SOFIA PADUA MANZANO,1
PADRE PARAÍSO,21,SOFIA PADUA MANZANO,3
SÃO JOÃO DE MERITI,21,SOFIA PADUA MANZANO,138
VÁRZEA DA PALMA,21,SOFIA PADUA MANZANO,7
PINDAMONHANGABA,21,SOFIA PADUA MANZANO,46
NOVA HARTZ,21,SOFIA PADUA MANZANO,4
PIRAPORA DO BOM JESUS,21,SOFIA PADUA MANZANO,5
ITAUEIRA,21,SOFIA PADUA MANZANO,3
CARUTAPERA,21,SOFIA PADUA MANZANO,4
VALENTE,21,SOFIA PADUA MANZANO,6
SENADOR POMPEU,21,SOFIA PADUA MANZANO,4
BELO CAMPO,21,SOFIA PADUA MANZANO,6
CIDADE GAÚCHA,21,SOFIA PADUA MANZANO,1
ANCHIETA,21,SOFIA PADUA MANZANO,5
ITAITUBA,21,SOFIA PADUA MANZANO,9
PORTO FRANCO,21,SOFIA PADUA MANZANO,4
URBANO SANTOS,21,SOFIA PADUA MANZANO,4
ITAPEMA,21,SOFIA PADUA MANZANO,12
BREU BRANCO,21,SOFIA PADUA MANZANO,6
ITACOATIARA,21,SOFIA PADUA MANZANO,13
ROSÁRIO,21,SOFIA PADUA MANZANO,4
BOMBINHAS,21,SOFIA PADUA MANZANO,6
TUFILÂNDIA,21,SOFIA PADUA MANZANO,1
LINHARES,21,SOFIA PADUA MANZANO,19
MATÕES DO NORTE,21,SOFIA PADUA MANZANO,2
ARARIPINA,21,SOFIA PADUA MANZANO,8
BOM JARDIM DE MINAS,21,SOFIA PADUA MANZANO,3
PONTE NOVA,21,SOFIA PADUA MANZANO,12
ITAPEMIRIM,21,SOFIA PADUA MANZANO,8
CAMBUÍ,21,SOFIA PADUA MANZANO,11
IBIPORÃ,21,SOFIA PADUA MANZANO,16
PEREIRO,21,SOFIA PADUA MANZANO,3
ICÓ,21,SOFIA PADUA MANZANO,11
LUIS CORREIA,21,SOFIA PADUA MANZANO,5
INDAIAL,21,SOFIA PADUA MANZANO,14
IPAUMIRIM,21,SOFIA PADUA MANZANO,1
VARGEM GRANDE,21,SOFIA PADUA MANZANO,7
LAGOA SANTA,21,SOFIA PADUA MANZANO,17
ANHEMBI,21,SOFIA PADUA MANZANO,2
CAICÓ,21,SOFIA PADUA MANZANO,11
SÃO JOÃO D ALIANÇA,21,SOFIA PADUA MANZANO,1
IRACEMÁPOLIS,21,SOFIA PADUA MANZANO,2
POÇÃO DE PEDRAS,21,SOFIA PADUA MANZANO,3
URUSSANGA,21,SOFIA PADUA MANZANO,4
BROTAS,21,SOFIA PADUA MANZANO,13
POMERODE,21,SOFIA PADUA MANZANO,11
SILVIANÓPOLIS,21,SOFIA PADUA MANZANO,1
MACARANI,21,SOFIA PADUA MANZANO,2
LAVRAS,21,SOFIA PADUA MANZANO,32
IGARAÇU DO TIETÊ,21,SOFIA PADUA MANZANO,5
AMÉLIA RODRIGUES,21,SOFIA PADUA MANZANO,4
ÁGUA DOCE,21,SOFIA PADUA MANZANO,1
SÃO FRANCISCO,21,SOFIA PADUA MANZANO,8
SÃO JOÃO DA PONTA,21,SOFIA PADUA MANZANO,2
SINOP,21,SOFIA PADUA MANZANO,14
HUGO NAPOLEÃO,21,SOFIA PADUA MANZANO,2
NOVO HAMBURGO,21,SOFIA PADUA MANZANO,39
MAURITI,21,SOFIA PADUA MANZANO,5
ARACI,21,SOFIA PADUA MANZANO,10
IAÇU,21,SOFIA PADUA MANZANO,4
TRIZIDELA DO VALE,21,SOFIA PADUA MANZANO,3
CAMPO MAIOR,21,SOFIA PADUA MANZANO,9
ESTEIO,21,SOFIA PADUA MANZANO,25
BRAZÓPOLIS,21,SOFIA PADUA MANZANO,5
BLUMENAU,21,SOFIA PADUA MANZANO,112
BARRO ALTO,21,SOFIA PADUA MANZANO,2
ITU,21,SOFIA PADUA MANZANO,54
SIMÃO DIAS,21,SOFIA PADUA MANZANO,11
ALTO ALEGRE DO MARANHÃO,21,SOFIA PADUA MANZANO,3
GARÇA,21,SOFIA PADUA MANZANO,6
LOS ANGELES,21,SOFIA PADUA MANZANO,6
PARACAMBI,21,SOFIA PADUA MANZANO,10
MAIRINQUE,21,SOFIA PADUA MANZANO,20
IPIXUNA DO PARÁ,21,SOFIA PADUA MANZANO,6
SALOÁ,21,SOFIA PADUA MANZANO,1
POÇO VERDE,21,SOFIA PADUA MANZANO,4
LEOPOLDINA,21,SOFIA PADUA MANZANO,12
PEDRO RÉGIS,21,SOFIA PADUA MANZANO,1
ITATIAIA,21,SOFIA PADUA MANZANO,4
SÃO JOÃO DA BOA VISTA,21,SOFIA PADUA MANZANO,29
ARARANGUÁ,21,SOFIA PADUA MANZANO,15
CARAZINHO,21,SOFIA PADUA MANZANO,7
GUARUJÁ,21,SOFIA PADUA MANZANO,83
DELMIRO GOUVEIA,21,SOFIA PADUA MANZANO,9
PEDRO OSÓRIO,21,SOFIA PADUA MANZANO,2
QUEBRANGULO,21,SOFIA PADUA MANZANO,3
JALES,21,SOFIA PADUA MANZANO,8
CARMO DO PARANAÍBA,21,SOFIA PADUA MANZANO,3
CORUMBÁ,21,SOFIA PADUA MANZANO,10
JACUÍ,21,SOFIA PADUA MANZANO,1
TEOTÔNIO VILELA,21,SOFIA PADUA MANZANO,3
ALAGOA NOVA,21,SOFIA PADUA MANZANO,6
PRESIDENTE FIGUEIREDO,21,SOFIA PADUA MANZANO,4
CUJUBIM,21,SOFIA PADUA MANZANO,2
ARAPIRACA,21,SOFIA PADUA MANZANO,41
JUATUBA,21,SOFIA PADUA MANZANO,11
GUARANI DE GOIÁS,21,SOFIA PADUA MANZANO,3
SANTA GERTRUDES,21,SOFIA PADUA MANZANO,9
BAGÉ,21,SOFIA PADUA MANZANO,20
GUARABIRA,21,SOFIA PADUA MANZANO,6
IPAMERI,21,SOFIA PADUA MANZANO,4
FLORES DA CUNHA,21,SOFIA PADUA MANZANO,10
IPOJUCA,21,SOFIA PADUA MANZANO,7
CATU,21,SOFIA PADUA MANZANO,15
PARAGOMINAS,21,SOFIA PADUA MANZANO,14
MONSENHOR TABOSA,21,SOFIA PADUA MANZANO,4
CAMBORIÚ,21,SOFIA PADUA MANZANO,20
PINHAIS,21,SOFIA PADUA MANZANO,30
SANTA FÉ DE GOIÁS,21,SOFIA PADUA MANZANO,2
SILVEIRAS,21,SOFIA PADUA MANZANO,1
ELDORADO DO SUL,21,SOFIA PADUA MANZANO,10
ITAOCARA,21,SOFIA PADUA MANZANO,4
BELFORD ROXO,21,SOFIA PADUA MANZANO,80
INHUMAS,21,SOFIA PADUA MANZANO,6
EXTREMOZ,21,SOFIA PADUA MANZANO,9
SÃO PEDRO DO IGUAÇU,21,SOFIA PADUA MANZANO,1
CARAMBEÍ,21,SOFIA PADUA MANZANO,7
ESPERANTINA,21,SOFIA PADUA MANZANO,5
MERCEDES,21,SOFIA PADUA MANZANO,1
PARIPIRANGA,21,SOFIA PADUA MANZANO,7
ICATU,21,SOFIA PADUA MANZANO,4
TIMÓTEO,21,SOFIA PADUA MANZANO,27
PIMENTA BUENO,21,SOFIA PADUA MANZANO,6
MATINHOS,21,SOFIA PADUA MANZANO,8
PRESIDENTE BERNARDES,21,SOFIA PADUA MANZANO,4
BREJO SANTO,21,SOFIA PADUA MANZANO,7
PUREZA,21,SOFIA PADUA MANZANO,2
VALPARAÍSO DE GOIÁS,21,SOFIA PADUA MANZANO,22
MONTE ALEGRE,21,SOFIA PADUA MANZANO,9
NOVA ODESSA,21,SOFIA PADUA MANZANO,22
CAMPESTRE,21,SOFIA PADUA MANZANO,4
BOA VISTA DO SUL,21,SOFIA PADUA MANZANO,1
PALMITOS,21,SOFIA PADUA MANZANO,2
ACARI,21,SOFIA PADUA MANZANO,2
MAIRIPORÃ,21,SOFIA PADUA MANZANO,37
MARCO,21,SOFIA PADUA MANZANO,3
SENADOR GUIOMARD,21,SOFIA PADUA MANZANO,2
MACAPÁ,21,SOFIA PADUA MANZANO,94
CONCEIÇÃO DO MATO DENTRO,21,SOFIA PADUA MANZANO,5
MARANGUAPE,21,SOFIA PADUA MANZANO,14
ESTRELA D OESTE,21,SOFIA PADUA MANZANO,1
VITORINO FREIRE,21,SOFIA PADUA MANZANO,2
VITÓRIA DE SANTO ANTÃO,21,SOFIA PADUA MANZANO,17
ONÇA DE PITANGUI,21,SOFIA PADUA MANZANO,1
FRANCA,21,SOFIA PADUA MANZANO,85
IBIRATAIA,21,SOFIA PADUA MANZANO,4
CRUZ ALTA,21,SOFIA PADUA MANZANO,8
COROACI,21,SOFIA PADUA MANZANO,3
GUARAREMA,21,SOFIA PADUA MANZANO,17
MIRANDIBA,21,SOFIA PADUA MANZANO,2
IRECÊ,21,SOFIA PADUA MANZANO,4
PARACATU,21,SOFIA PADUA MANZANO,18
GUARATINGUETÁ,21,SOFIA PADUA MANZANO,26
ANDRADINA,21,SOFIA PADUA MANZANO,13
ARAGUATINS,21,SOFIA PADUA MANZANO,3
IGARATINGA,21,SOFIA PADUA MANZANO,5
BOM JESUS DA LAPA,21,SOFIA PADUA MANZANO,7
FERRAZ DE VASCONCELOS,21,SOFIA PADUA MANZANO,49
IBIÚNA,21,SOFIA PADUA MANZANO,25
MONTE ALTO,21,SOFIA PADUA MANZANO,10
ANGRA DOS REIS,21,SOFIA PADUA MANZANO,30
SALESÓPOLIS,21,SOFIA PADUA MANZANO,4
RIACHÃO DO JACUÍPE,21,SOFIA PADUA MANZANO,7
UBÁ,21,SOFIA PADUA MANZANO,16
LOANDA,21,SOFIA PADUA MANZANO,3
CAMAQUÃ,21,SOFIA PADUA MANZANO,5
FRUTAL,21,SOFIA PADUA MANZANO,9
CANELA,21,SOFIA PADUA MANZANO,10
MADRE DE DEUS DE MINAS,21,SOFIA PADUA MANZANO,2
GOIÁS,21,SOFIA PADUA MANZANO,10
TEIXEIRA DE FREITAS,21,SOFIA PADUA MANZANO,23
SÃO PEDRO DO TURVO,21,SOFIA PADUA MANZANO,2
CAMACÃ,21,SOFIA PADUA MANZANO,5
MERCÊS,21,SOFIA PADUA MANZANO,2
BOM JESUS DOS PERDÕES,21,SOFIA PADUA MANZANO,17
ENGENHEIRO NAVARRO,21,SOFIA PADUA MANZANO,2
SÃO BORJA,21,SOFIA PADUA MANZANO,4
WENCESLAU GUIMARÃES,21,SOFIA PADUA MANZANO,3
SÃO BENTO,21,SOFIA PADUA MANZANO,4
QUATÁ,21,SOFIA PADUA MANZANO,6
ITAPIRA,21,SOFIA PADUA MANZANO,24
CANSANÇÃO,21,SOFIA PADUA MANZANO,5
ALVINÓPOLIS,21,SOFIA PADUA MANZANO,5
AMÉRICO BRASILIENSE,21,SOFIA PADUA MANZANO,14
SANTA ROSA DO SUL,21,SOFIA PADUA MANZANO,3
CAPÃO DA CANOA,21,SOFIA PADUA MANZANO,12
CARAPEBUS,21,SOFIA PADUA MANZANO,4
IBIRACI,21,SOFIA PADUA MANZANO,1
ITAGUAÍ,21,SOFIA PADUA MANZANO,23
SAQUAREMA,21,SOFIA PADUA MANZANO,14
SÃO JOSÉ DO RIO PARDO,21,SOFIA PADUA MANZANO,9
CONCEIÇÃO DE MACABU,21,SOFIA PADUA MANZANO,4
PÉ DE SERRA,21,SOFIA PADUA MANZANO,2
BORBOREMA,21,SOFIA PADUA MANZANO,4
SANTA CRUZ DAS PALMEIRAS,21,SOFIA PADUA MANZANO,3
BARBACENA,21,SOFIA PADUA MANZANO,32
COSMÓPOLIS,21,SOFIA PADUA MANZANO,7
CARAGUATATUBA,21,SOFIA PADUA MANZANO,43
FORMIGA,21,SOFIA PADUA MANZANO,12
SERTÃO,21,SOFIA PADUA MANZANO,3
ITARARÉ,21,SOFIA PADUA MANZANO,14
FRANCO DA ROCHA,21,SOFIA PADUA MANZANO,33
TUPI PAULISTA,21,SOFIA PADUA MANZANO,4
LAMBARI,21,SOFIA PADUA MANZANO,5
NOVA CAMPINA,21,SOFIA PADUA MANZANO,3
PERUÍBE,21,SOFIA PADUA MANZANO,19
UNAÍ,21,SOFIA PADUA MANZANO,11
SÃO JOSÉ DA LAPA,21,SOFIA PADUA MANZANO,8
JACOBINA,21,SOFIA PADUA MANZANO,22
TUPÃ,21,SOFIA PADUA MANZANO,13
IBIRAREMA,21,SOFIA PADUA MANZANO,3
OCAUÇU,21,SOFIA PADUA MANZANO,1
BAIXO GUANDU,21,SOFIA PADUA MANZANO,2
SANTOS DUMONT,21,SOFIA PADUA MANZANO,14
SANTA MARIA DAS BARREIRAS,21,SOFIA PADUA MANZANO,4
MACAJUBA,21,SOFIA PADUA MANZANO,4
HUMAITÁ,21,SOFIA PADUA MANZANO,6
IMBÉ,21,SOFIA PADUA MANZANO,5
SCHROEDER,21,SOFIA PADUA MANZANO,6
JUCÁS,21,SOFIA PADUA MANZANO,9
NOVA MONTE VERDE,21,SOFIA PADUA MANZANO,1
PEÇANHA,21,SOFIA PADUA MANZANO,7
RONDON DO PARÁ,21,SOFIA PADUA MANZANO,2
MOJUÍ DOS CAMPOS,21,SOFIA PADUA MANZANO,3
VITORINO,21,SOFIA PADUA MANZANO,2
VÁRZEA GRANDE,21,SOFIA PADUA MANZANO,36
ABDON BATISTA,21,SOFIA PADUA MANZANO,2
ANITÁPOLIS,21,SOFIA PADUA MANZANO,3
MANDAGUAÇU,21,SOFIA PADUA MANZANO,4
CONCEIÇÃO DO ARAGUAIA,21,SOFIA PADUA MANZANO,9
JEQUIÉ,21,SOFIA PADUA MANZANO,31
PORTO REAL,21,SOFIA PADUA MANZANO,5
SALGUEIRO,21,SOFIA PADUA MANZANO,4
JUAZEIRO,21,SOFIA PADUA MANZANO,27
MURICI,21,SOFIA PADUA MANZANO,6
TAIPU,21,SOFIA PADUA MANZANO,4
PACAJÁ,21,SOFIA PADUA MANZANO,7
PALMEIRA,21,SOFIA PADUA MANZANO,2
CRISTINA,21,SOFIA PADUA MANZANO,3
EUSÉBIO,21,SOFIA PADUA MANZANO,12
IRUPI,21,SOFIA PADUA MANZANO,2
VISEU,21,SOFIA PADUA MANZANO,7
ALTINÓPOLIS,21,SOFIA PADUA MANZANO,6
PARANAVAÍ,21,SOFIA PADUA MANZANO,13
CAPITÃO DE CAMPOS,21,SOFIA PADUA MANZANO,2
PAÇO DO LUMIAR,21,SOFIA PADUA MANZANO,15
SANTALUZ,21,SOFIA PADUA MANZANO,3
RIBEIRÃO DAS NEVES,21,SOFIA PADUA MANZANO,43
MURIAÉ,21,SOFIA PADUA MANZANO,19
BEZERROS,21,SOFIA PADUA MANZANO,14
IMBITUBA,21,SOFIA PADUA MANZANO,9
MANACAPURU,21,SOFIA PADUA MANZANO,8
VIAMÃO,21,SOFIA PADUA MANZANO,40
SANTO AMARO DA IMPERATRIZ,21,SOFIA PADUA MANZANO,9
PONTA DE PEDRAS,21,SOFIA PADUA MANZANO,3
SÃO MATEUS,21,SOFIA PADUA MANZANO,18
NAVEGANTES,21,SOFIA PADUA MANZANO,23
CAJUEIRO,21,SOFIA PADUA MANZANO,3
JANIÓPOLIS,21,SOFIA PADUA MANZANO,3
VIENA,21,SOFIA PADUA MANZANO,6
CAMPANHA,21,SOFIA PADUA MANZANO,6
PINHEIROS,21,SOFIA PADUA MANZANO,2
TIANGUÁ,21,SOFIA PADUA MANZANO,17
QUIXELÔ,21,SOFIA PADUA MANZANO,3
ITATIBA,21,SOFIA PADUA MANZANO,31
BURITICUPU,21,SOFIA PADUA MANZANO,8
AGUDOS,21,SOFIA PADUA MANZANO,9
JARU,21,SOFIA PADUA MANZANO,14
BATURITÉ,21,SOFIA PADUA MANZANO,3
BOM JARDIM,21,SOFIA PADUA MANZANO,18
CAMPO LARGO,21,SOFIA PADUA MANZANO,28
SÃO SEBASTIÃO DO PARAÍSO,21,SOFIA PADUA MANZANO,29
EUNÁPOLIS,21,SOFIA PADUA MANZANO,10
BUÍQUE,21,SOFIA PADUA MANZANO,7
TRÊS RIOS,21,SOFIA PADUA MANZANO,8
CAPITÃO POÇO,21,SOFIA PADUA MANZANO,6
PIUMHI,21,SOFIA PADUA MANZANO,3
SANTA CRUZ DO RIO PARDO,21,SOFIA PADUA MANZANO,12
REGISTRO,21,SOFIA PADUA MANZANO,15
REGENTE FEIJÓ,21,SOFIA PADUA MANZANO,7
SÃO FRANCISCO DO SUL,21,SOFIA PADUA MANZANO,14
JOÃO CÂMARA,21,SOFIA PADUA MANZANO,6
GURINHÉM,21,SOFIA PADUA MANZANO,1
BERTIOGA,21,SOFIA PADUA MANZANO,9
PACATUBA,21,SOFIA PADUA MANZANO,22
MIRINZAL,21,SOFIA PADUA MANZANO,2
MUCUGÊ,21,SOFIA PADUA MANZANO,5
SÃO SEBASTIÃO DO CAÍ,21,SOFIA PADUA MANZANO,6
PITIMBU,21,SOFIA PADUA MANZANO,2
SÃO JOSÉ DO HORTÊNCIO,21,SOFIA PADUA MANZANO,2
LIMOEIRO DO NORTE,21,SOFIA PADUA MANZANO,8
SERRANA,21,SOFIA PADUA MANZANO,10
LAGES,21,SOFIA PADUA MANZANO,30
MONTREAL,21,SOFIA PADUA MANZANO,13
CACHOEIRA DO SUL,21,SOFIA PADUA MANZANO,14
DUBLIN,21,SOFIA PADUA MANZANO,10
SENHOR DO BONFIM,21,SOFIA PADUA MANZANO,9
ALMADINA,21,SOFIA PADUA MANZANO,1
SANTA LUZIA,21,SOFIA PADUA MANZANO,40
SETE QUEDAS,21,SOFIA PADUA MANZANO,2
BIRIGUI,21,SOFIA PADUA MANZANO,20
CARUARU,21,SOFIA PADUA MANZANO,45
SANTA CRUZ DO SUL,21,SOFIA PADUA MANZANO,29
UPANEMA,21,SOFIA PADUA MANZANO,5
FLORESTA AZUL,21,SOFIA PADUA MANZANO,2
RURÓPOLIS,21,SOFIA PADUA MANZANO,1
NOVA TRENTO,21,SOFIA PADUA MANZANO,2
CAPELA,21,SOFIA PADUA MANZANO,8
SOLEDADE,21,SOFIA PADUA MANZANO,9
CONCÓRDIA,21,SOFIA PADUA MANZANO,11
SENTO SÉ,21,SOFIA PADUA MANZANO,2
VALINHOS,21,SOFIA PADUA MANZANO,39
BOM DESPACHO,21,SOFIA PADUA MANZANO,7
SÃO JOSÉ DO EGITO,21,SOFIA PADUA MANZANO,4
SANTO ANTÔNIO DE JESUS,21,SOFIA PADUA MANZANO,21
ANGICAL,21,SOFIA PADUA MANZANO,2
PATY DO ALFERES,21,SOFIA PADUA MANZANO,2
MATERLÂNDIA,21,SOFIA PADUA MANZANO,1
CACHOEIRINHA,21,SOFIA PADUA MANZANO,34
LAGOA REAL,21,SOFIA PADUA MANZANO,3
IBITITÁ,21,SOFIA PADUA MANZANO,5
NOVA BOA VISTA,21,SOFIA PADUA MANZANO,1
HORIZONTE,21,SOFIA PADUA MANZANO,11
LAGOA SECA,21,SOFIA PADUA MANZANO,3
UIRAÚNA,21,SOFIA PADUA MANZANO,3
LUÍS EDUARDO MAGALHÃES,21,SOFIA PADUA MANZANO,6
CASTELO,21,SOFIA PADUA MANZANO,6
UBATÃ,21,SOFIA PADUA MANZANO,3
CESÁRIO LANGE,21,SOFIA PADUA MANZANO,8
ANTÔNIO DIAS,21,SOFIA PADUA MANZANO,5
SÃO MIGUEL DO GUAPORÉ,21,SOFIA PADUA MANZANO,1
ITAPECERICA DA SERRA,21,SOFIA PADUA MANZANO,48
MATIPÓ,21,SOFIA PADUA MANZANO,5
SANCLERLÂNDIA,21,SOFIA PADUA MANZANO,1
JEREMOABO,21,SOFIA PADUA MANZANO,5
CAMBÉ,21,SOFIA PADUA MANZANO,25
SANTO ANTÔNIO DO DESCOBERTO,21,SOFIA PADUA MANZANO,7
MACAÉ,21,SOFIA PADUA MANZANO,47
TARUMÃ,21,SOFIA PADUA MANZANO,5
AMPARO,21,SOFIA PADUA MANZANO,13
SANTO ANTÔNIO DE POSSE,21,SOFIA PADUA MANZANO,5
SÃO ROQUE,21,SOFIA PADUA MANZANO,29
CORUMBÁ DE GOIÁS,21,SOFIA PADUA MANZANO,2
SÃO DOMINGOS,21,SOFIA PADUA MANZANO,4
NAZARÉ PAULISTA,21,SOFIA PADUA MANZANO,10
SANTA RITA DO PASSA QUATRO,21,SOFIA PADUA MANZANO,9
JABOTICABAL,21,SOFIA PADUA MANZANO,17
ORINDIÚVA,21,SOFIA PADUA MANZANO,2
BETIM,21,SOFIA PADUA MANZANO,86
OSCAR BRESSANE,21,SOFIA PADUA MANZANO,3
FARTURA,21,SOFIA PADUA MANZANO,8
TROMBAS,21,SOFIA PADUA MANZANO,1
ARARUAMA,21,SOFIA PADUA MANZANO,28
BALNEÁRIO PIÇARRAS,21,SOFIA PADUA MANZANO,7
MARINÓPOLIS,21,SOFIA PADUA MANZANO,2
MONSENHOR PAULO,21,SOFIA PADUA MANZANO,2
PILAR DO SUL,21,SOFIA PADUA MANZANO,10
MONTE MOR,21,SOFIA PADUA MANZANO,21
ITAMARAJU,21,SOFIA PADUA MANZANO,7
GUARACIAMA,21,SOFIA PADUA MANZANO,2
MACHADO,21,SOFIA PADUA MANZANO,7
GUARANTÃ,21,SOFIA PADUA MANZANO,1
MANHUMIRIM,21,SOFIA PADUA MANZANO,3
TANGARÁ DA SERRA,21,SOFIA PADUA MANZANO,9
BONITO,21,SOFIA PADUA MANZANO,11
COCAL,21,SOFIA PADUA MANZANO,5
CAMETÁ,21,SOFIA PADUA MANZANO,9
SAMPAIO,21,SOFIA PADUA MANZANO,2
OUVIDOR,21,SOFIA PADUA MANZANO,3
ABAÍRA,21,SOFIA PADUA MANZANO,3
PINDORETAMA,21,SOFIA PADUA MANZANO,4
MACAÍBA,21,SOFIA PADUA MANZANO,5
WENCESLAU BRAZ,21,SOFIA PADUA MANZANO,4
DÁRIO MEIRA,21,SOFIA PADUA MANZANO,3
MONTADAS,21,SOFIA PADUA MANZANO,4
ITAOBIM,21,SOFIA PADUA MANZANO,2
ANÁPOLIS,21,SOFIA PADUA MANZANO,69
BERNARDINO BATISTA,21,SOFIA PADUA MANZANO,1
RAFAEL JAMBEIRO,21,SOFIA PADUA MANZANO,5
CABREÚVA,21,SOFIA PADUA MANZANO,15
CONCEIÇÃO DO ALMEIDA,21,SOFIA PADUA MANZANO,2
SETE LAGOAS,21,SOFIA PADUA MANZANO,58
PENÁPOLIS,21,SOFIA PADUA MANZANO,16
SANTA LÚCIA,21,SOFIA PADUA MANZANO,1
GOIATUBA,21,SOFIA PADUA MANZANO,3
ITUAÇU,21,SOFIA PADUA MANZANO,10
ELIAS FAUSTO,21,SOFIA PADUA MANZANO,6
MARAGOGIPE,21,SOFIA PADUA MANZANO,6
TERRA DE AREIA,21,SOFIA PADUA MANZANO,3
NEVES PAULISTA,21,SOFIA PADUA MANZANO,1
ÁGUAS VERMELHAS,21,SOFIA PADUA MANZANO,3
GUAÍBA,21,SOFIA PADUA MANZANO,15
MORRO DO PILAR,21,SOFIA PADUA MANZANO,1
BARREIRAS,21,SOFIA PADUA MANZANO,10
CERRO CORÁ,21,SOFIA PADUA MANZANO,3
AMARAL FERRADOR,21,SOFIA PADUA MANZANO,1
RIBEIRÃO,21,SOFIA PADUA MANZANO,12
GUARIBA,21,SOFIA PADUA MANZANO,6
VIRGEM DA LAPA,21,SOFIA PADUA MANZANO,3
LINS,21,SOFIA PADUA MANZANO,15
TAPIRATIBA,21,SOFIA PADUA MANZANO,1
