NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
NILÓPOLIS,80,LEONARDO PÉRICLES VIEIRA ROQUE,116
CURITIBA,80,LEONARDO PÉRICLES VIEIRA ROQUE,587
ANGRA DOS REIS,80,LEONARDO PÉRICLES VIEIRA ROQUE,39
BANDEIRANTES DO TOCANTINS,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
MAIRIPORÃ,80,LEONARDO PÉRICLES VIEIRA ROQUE,40
CAMPO GRANDE,80,LEONARDO PÉRICLES VIEIRA ROQUE,195
JAGUARIAÍVA,80,LEONARDO PÉRICLES VIEIRA ROQUE,5
JOÃO MONLEVADE,80,LEONARDO PÉRICLES VIEIRA ROQUE,27
ORLÂNDIA,80,LEONARDO PÉRICLES VIEIRA ROQUE,6
BOM JESUS DA LAPA,80,LEONARDO PÉRICLES VIEIRA ROQUE,7
CACOAL,80,LEONARDO PÉRICLES VIEIRA ROQUE,14
GUARATINGUETÁ,80,LEONARDO PÉRICLES VIEIRA ROQUE,43
SERRA DO MEL,80,LEONARDO PÉRICLES VIEIRA ROQUE,2
INHAPIM,80,LEONARDO PÉRICLES VIEIRA ROQUE,4
FORTUNA DE MINAS,80,LEONARDO PÉRICLES VIEIRA ROQUE,3
VIÇOSA,80,LEONARDO PÉRICLES VIEIRA ROQUE,47
BIGUAÇU,80,LEONARDO PÉRICLES VIEIRA ROQUE,27
PELOTAS,80,LEONARDO PÉRICLES VIEIRA ROQUE,107
APUIARÉS,80,LEONARDO PÉRICLES VIEIRA ROQUE,3
CABO DE SANTO AGOSTINHO,80,LEONARDO PÉRICLES VIEIRA ROQUE,26
RIBAS DO RIO PARDO,80,LEONARDO PÉRICLES VIEIRA ROQUE,2
PONTA GROSSA,80,LEONARDO PÉRICLES VIEIRA ROQUE,86
TERESÓPOLIS,80,LEONARDO PÉRICLES VIEIRA ROQUE,35
PEDERNEIRAS,80,LEONARDO PÉRICLES VIEIRA ROQUE,15
MAGÉ,80,LEONARDO PÉRICLES VIEIRA ROQUE,80
CAMPOS DOS GOYTACAZES,80,LEONARDO PÉRICLES VIEIRA ROQUE,131
CASTILHO,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
SOROCABA,80,LEONARDO PÉRICLES VIEIRA ROQUE,268
PATOS DE MINAS,80,LEONARDO PÉRICLES VIEIRA ROQUE,28
FRECHEIRINHA,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
MILÃO,80,LEONARDO PÉRICLES VIEIRA ROQUE,8
CACHOEIRA DA PRATA,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
RONDONÓPOLIS,80,LEONARDO PÉRICLES VIEIRA ROQUE,32
IGUATU,80,LEONARDO PÉRICLES VIEIRA ROQUE,10
RIO BRANCO,80,LEONARDO PÉRICLES VIEIRA ROQUE,52
SANTANA DA VARGEM,80,LEONARDO PÉRICLES VIEIRA ROQUE,3
MONTENEGRO,80,LEONARDO PÉRICLES VIEIRA ROQUE,12
BRAÇO DO NORTE,80,LEONARDO PÉRICLES VIEIRA ROQUE,5
MONTE ALTO,80,LEONARDO PÉRICLES VIEIRA ROQUE,6
ARARANGUÁ,80,LEONARDO PÉRICLES VIEIRA ROQUE,7
SALGUEIRO,80,LEONARDO PÉRICLES VIEIRA ROQUE,8
SÃO JOSÉ DO NORTE,80,LEONARDO PÉRICLES VIEIRA ROQUE,5
ARACAJU,80,LEONARDO PÉRICLES VIEIRA ROQUE,186
RURÓPOLIS,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
TAIOBEIRAS,80,LEONARDO PÉRICLES VIEIRA ROQUE,4
ITABORAÍ,80,LEONARDO PÉRICLES VIEIRA ROQUE,65
VITÓRIA DA CONQUISTA,80,LEONARDO PÉRICLES VIEIRA ROQUE,50
PINDAMONHANGABA,80,LEONARDO PÉRICLES VIEIRA ROQUE,61
PILAR,80,LEONARDO PÉRICLES VIEIRA ROQUE,8
PALHOÇA,80,LEONARDO PÉRICLES VIEIRA ROQUE,77
CANOAS,80,LEONARDO PÉRICLES VIEIRA ROQUE,112
GAVIÃO PEIXOTO,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
GRAVATAÍ,80,LEONARDO PÉRICLES VIEIRA ROQUE,98
DIVINÓPOLIS,80,LEONARDO PÉRICLES VIEIRA ROQUE,53
BELMONTE,80,LEONARDO PÉRICLES VIEIRA ROQUE,3
TOBIAS BARRETO,80,LEONARDO PÉRICLES VIEIRA ROQUE,7
MOJU,80,LEONARDO PÉRICLES VIEIRA ROQUE,9
FRANCA,80,LEONARDO PÉRICLES VIEIRA ROQUE,96
CAPÃO BONITO,80,LEONARDO PÉRICLES VIEIRA ROQUE,17
REGISTRO,80,LEONARDO PÉRICLES VIEIRA ROQUE,12
BOA VISTA,80,LEONARDO PÉRICLES VIEIRA ROQUE,51
SÃO GABRIEL,80,LEONARDO PÉRICLES VIEIRA ROQUE,7
JUAZEIRO,80,LEONARDO PÉRICLES VIEIRA ROQUE,19
ALAGOINHAS,80,LEONARDO PÉRICLES VIEIRA ROQUE,17
BENJAMIN CONSTANT DO SUL,80,LEONARDO PÉRICLES VIEIRA ROQUE,2
CARMO DA CACHOEIRA,80,LEONARDO PÉRICLES VIEIRA ROQUE,3
ESTRELA,80,LEONARDO PÉRICLES VIEIRA ROQUE,6
PINTÓPOLIS,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
DOURADOS,80,LEONARDO PÉRICLES VIEIRA ROQUE,35
PORTO UNIÃO,80,LEONARDO PÉRICLES VIEIRA ROQUE,12
LIVRAMENTO DE NOSSA SENHORA,80,LEONARDO PÉRICLES VIEIRA ROQUE,5
FOZ DO IGUAÇU,80,LEONARDO PÉRICLES VIEIRA ROQUE,58
LONDRINA,80,LEONARDO PÉRICLES VIEIRA ROQUE,180
SÃO JOSÉ DOS PINHAIS,80,LEONARDO PÉRICLES VIEIRA ROQUE,82
AMÉRICO BRASILIENSE,80,LEONARDO PÉRICLES VIEIRA ROQUE,10
NOSSA SENHORA DO SOCORRO,80,LEONARDO PÉRICLES VIEIRA ROQUE,38
TIJUCAS,80,LEONARDO PÉRICLES VIEIRA ROQUE,9
ACARÁ,80,LEONARDO PÉRICLES VIEIRA ROQUE,4
JATAÍ,80,LEONARDO PÉRICLES VIEIRA ROQUE,12
PORTO VELHO,80,LEONARDO PÉRICLES VIEIRA ROQUE,108
MATIAS BARBOSA,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
SÃO CRISTÓVÃO,80,LEONARDO PÉRICLES VIEIRA ROQUE,31
