NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
BAGÉ,27,JOSE MARIA EYMAEL,6
DIVINÓPOLIS,27,JOSE MARIA EYMAEL,14
PORTO FERREIRA,27,JOSE MARIA EYMAEL,5
IVORÁ,27,JOSE MARIA EYMAEL,2
GUARATUBA,27,JOSE MARIA EYMAEL,14
SÃO JERÔNIMO,27,JOSE MARIA EYMAEL,2
VITÓRIA DE SANTO ANTÃO,27,JOSE MARIA EYMAEL,5
SANTA BÁRBARA DO LESTE,27,JOSE MARIA EYMAEL,2
RIO BRANCO,27,JOSE MARIA EYMAEL,31
MOCOCA,27,JOSE MARIA EYMAEL,2
JEQUIÁ DA PRAIA,27,JOSE MARIA EYMAEL,1
SÃO CAETANO DO SUL,27,JOSE MARIA EYMAEL,24
PALMEIRA D OESTE,27,JOSE MARIA EYMAEL,1
SÃO JOÃO DE MERITI,27,JOSE MARIA EYMAEL,21
CAPÃO BONITO,27,JOSE MARIA EYMAEL,5
BREJO SANTO,27,JOSE MARIA EYMAEL,6
VICÊNCIA,27,JOSE MARIA EYMAEL,1
CAUCAIA,27,JOSE MARIA EYMAEL,24
PERIQUITO,27,JOSE MARIA EYMAEL,1
TOLEDO,27,JOSE MARIA EYMAEL,13
CAMPOS GERAIS,27,JOSE MARIA EYMAEL,6
SAPUCAÍ-MIRIM,27,JOSE MARIA EYMAEL,3
CASCAVEL,27,JOSE MARIA EYMAEL,30
CARIRA,27,JOSE MARIA EYMAEL,2
ARAUCÁRIA,27,JOSE MARIA EYMAEL,11
PANTANO GRANDE,27,JOSE MARIA EYMAEL,1
ESTEIO,27,JOSE MARIA EYMAEL,11
PARAÍSO DO SUL,27,JOSE MARIA EYMAEL,1
GUAÍRA,27,JOSE MARIA EYMAEL,2
CACHOEIRINHA,27,JOSE MARIA EYMAEL,13
PEIXE,27,JOSE MARIA EYMAEL,2
CAIENA,27,JOSE MARIA EYMAEL,3
