NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
ALEGRETE,22,JAIR MESSIAS BOLSONARO,16548
PEDREIRA,22,JAIR MESSIAS BOLSONARO,16529
REGISTRO,22,JAIR MESSIAS BOLSONARO,19226
BOM SUCESSO DE ITARARÉ,22,JAIR MESSIAS BOLSONARO,1007
ESTRELA DO NORTE,22,JAIR MESSIAS BOLSONARO,1786
BAURU,22,JAIR MESSIAS BOLSONARO,110151
JABOTICABAL,22,JAIR MESSIAS BOLSONARO,22218
JAÚ,22,JAIR MESSIAS BOLSONARO,51027
ITAPETININGA,22,JAIR MESSIAS BOLSONARO,51589
EMBU DAS ARTES,22,JAIR MESSIAS BOLSONARO,53933
FLORÍNEA,22,JAIR MESSIAS BOLSONARO,905
MARAPOAMA,22,JAIR MESSIAS BOLSONARO,1472
ARAÇATUBA,22,JAIR MESSIAS BOLSONARO,71740
MOGI MIRIM,22,JAIR MESSIAS BOLSONARO,32982
TAIAÇU,22,JAIR MESSIAS BOLSONARO,1644
MONGAGUÁ,22,JAIR MESSIAS BOLSONARO,15084
MARIÁPOLIS,22,JAIR MESSIAS BOLSONARO,1195
URUBURETAMA,22,JAIR MESSIAS BOLSONARO,3243
CANDÓI,22,JAIR MESSIAS BOLSONARO,3607
MONTE ALEGRE DO PIAUÍ,22,JAIR MESSIAS BOLSONARO,886
BELÉM,22,JAIR MESSIAS BOLSONARO,373879
CUIABÁ,22,JAIR MESSIAS BOLSONARO,192100
TUPI PAULISTA,22,JAIR MESSIAS BOLSONARO,4972
PANAMBI,22,JAIR MESSIAS BOLSONARO,16366
BENEVIDES,22,JAIR MESSIAS BOLSONARO,14975
BRASÍLIA,22,JAIR MESSIAS BOLSONARO,910397
BOA VISTA DO GURUPI,22,JAIR MESSIAS BOLSONARO,1132
SÃO FRANCISCO DO PIAUÍ,22,JAIR MESSIAS BOLSONARO,1090
CANDEIAS,22,JAIR MESSIAS BOLSONARO,11359
JACUNDÁ,22,JAIR MESSIAS BOLSONARO,9627
ALMEIRIM,22,JAIR MESSIAS BOLSONARO,4798
ARACAJU,22,JAIR MESSIAS BOLSONARO,124846
CABEDELO,22,JAIR MESSIAS BOLSONARO,16630
SERRITA,22,JAIR MESSIAS BOLSONARO,1023
SANTA MARIA DA BOA VISTA,22,JAIR MESSIAS BOLSONARO,3481
MAIRI,22,JAIR MESSIAS BOLSONARO,1945
