NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
CAMPO NOVO DO PARECIS,13,LUIZ INÁCIO LULA DA SILVA,6180
MANAUS,13,LUIZ INÁCIO LULA DA SILVA,430562
PEDRA PRETA,13,LUIZ INÁCIO LULA DA SILVA,6246
MANACAPURU,13,LUIZ INÁCIO LULA DA SILVA,30532
VÁRZEA GRANDE,13,LUIZ INÁCIO LULA DA SILVA,59726
TERESINA,13,LUIZ INÁCIO LULA DA SILVA,301309
JUÍNA,13,LUIZ INÁCIO LULA DA SILVA,6915
TRAIRI,13,LUIZ INÁCIO LULA DA SILVA,25816
ENTRE RIOS,13,LUIZ INÁCIO LULA DA SILVA,18894
GURUPI,13,LUIZ INÁCIO LULA DA SILVA,17963
PEDRAS DE FOGO,13,LUIZ INÁCIO LULA DA SILVA,11992
VITÓRIA DE SANTO ANTÃO,13,LUIZ INÁCIO LULA DA SILVA,45849
VITÓRIA,13,LUIZ INÁCIO LULA DA SILVA,89301
CARLOS CHAGAS,13,LUIZ INÁCIO LULA DA SILVA,6409
BRASÍLIA,13,LUIZ INÁCIO LULA DA SILVA,649534
SÃO PAULO DE OLIVENÇA,13,LUIZ INÁCIO LULA DA SILVA,11870
ITAPORANGA D AJUDA,13,LUIZ INÁCIO LULA DA SILVA,14184
PALMEIRA DOS ÍNDIOS,13,LUIZ INÁCIO LULA DA SILVA,24549
PALMEIRINA,13,LUIZ INÁCIO LULA DA SILVA,3427
ESCADA,13,LUIZ INÁCIO LULA DA SILVA,25712
RECIFE,13,LUIZ INÁCIO LULA DA SILVA,538562
RIBEIRO GONÇALVES,13,LUIZ INÁCIO LULA DA SILVA,3063
RONDONÓPOLIS,13,LUIZ INÁCIO LULA DA SILVA,43158
PASTOS BONS,13,LUIZ INÁCIO LULA DA SILVA,8569
PARAMBU,13,LUIZ INÁCIO LULA DA SILVA,13672
LIMOEIRO DO NORTE,13,LUIZ INÁCIO LULA DA SILVA,27138
SÃO GABRIEL,13,LUIZ INÁCIO LULA DA SILVA,27580
PRAINHA,13,LUIZ INÁCIO LULA DA SILVA,11278
TIJUCAS,13,LUIZ INÁCIO LULA DA SILVA,6693
SÃO MIGUEL DO OESTE,13,LUIZ INÁCIO LULA DA SILVA,8221
TERENOS,13,LUIZ INÁCIO LULA DA SILVA,4669
UBAITABA,13,LUIZ INÁCIO LULA DA SILVA,6278
CABO DE SANTO AGOSTINHO,13,LUIZ INÁCIO LULA DA SILVA,85327
PERDÕES,13,LUIZ INÁCIO LULA DA SILVA,5548
CURITIBA,13,LUIZ INÁCIO LULA DA SILVA,348166
ARIQUEMES,13,LUIZ INÁCIO LULA DA SILVA,10539
ARAGUAÍNA,13,LUIZ INÁCIO LULA DA SILVA,36261
RIBAS DO RIO PARDO,13,LUIZ INÁCIO LULA DA SILVA,4387
CALDAS BRANDÃO,13,LUIZ INÁCIO LULA DA SILVA,3136
VIANA,13,LUIZ INÁCIO LULA DA SILVA,37954
SÃO JOSÉ DOS BASÍLIOS,13,LUIZ INÁCIO LULA DA SILVA,4069
FLORAÍ,13,LUIZ INÁCIO LULA DA SILVA,1452
MILAGRES DO MARANHÃO,13,LUIZ INÁCIO LULA DA SILVA,3690
CANDÓI,13,LUIZ INÁCIO LULA DA SILVA,5035
EUSÉBIO,13,LUIZ INÁCIO LULA DA SILVA,21790
QUEIMADOS,13,LUIZ INÁCIO LULA DA SILVA,30421
